date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:35	137755/137755	---M-Z	200	added ('OK')	text/html	etag:%2221a1b-68e78856-c9ff65cf603e628d;gz%22	https://html.themewant.com/invena/index.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index.html	(from )
10:42:36	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-9434f88ca4ff284b;gz%22	https://html.themewant.com/robots.txt		(from )
10:42:36	1366/1366	---M--	200	added ('OK')	image/png	etag:%22556-67da8d01-742947040530c888;;;%22	https://html.themewant.com/invena/assets/images/fav.png	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/images/fav.png	(from https://html.themewant.com/invena/index.html)
10:42:37	18947/18947	---M-Z	200	added ('OK')	text/css	etag:%224a03-6838460f-733851d333d23834;gz%22	https://html.themewant.com/invena/assets/css/plugins/swiper.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/plugins/swiper.css	(from https://html.themewant.com/invena/index.html)
10:42:37	497984/497984	---M-Z	200	added ('OK')	text/css	etag:%2279940-6838460f-58ffa0ce5a6e9aca;gz%22	https://html.themewant.com/invena/assets/css/plugins/fontawesome.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/plugins/fontawesome.css	(from https://html.themewant.com/invena/index.html)
10:42:38	2423/2423	---M-Z	200	added ('OK')	text/css	etag:%22977-67da8d01-2be4179b3612833c;gz%22	https://html.themewant.com/invena/assets/css/plugins/metismenu.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/plugins/metismenu.css	(from https://html.themewant.com/invena/index.html)
10:42:38	8242/8242	---M-Z	200	added ('OK')	text/css	etag:%222032-67f3c153-33f465d19d08a893;gz%22	https://html.themewant.com/invena/assets/css/plugins/magnifying-popup.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/plugins/magnifying-popup.css	(from https://html.themewant.com/invena/index.html)
10:42:39	3435/3435	---M-Z	200	added ('OK')	text/css	etag:%22d6b-67f3c153-fa9c294030ead01;gz%22	https://html.themewant.com/invena/assets/css/plugins/odometer.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/plugins/odometer.css	(from https://html.themewant.com/invena/index.html)
10:42:39	196066/196066	---M-Z	200	added ('OK')	text/css	etag:%222fde2-6821919e-ff8d0211a3b11377;gz%22	https://html.themewant.com/invena/assets/css/vendor/bootstrap.min.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/vendor/bootstrap.min.css	(from https://html.themewant.com/invena/index.html)
10:42:39	26042/26042	---M--	200	added ('OK')	image/webp	etag:%2265ba-67f62953-eaa73057f2fbc43;;;%22	https://html.themewant.com/invena/assets/images/banner/21.webp	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/images/banner/21.webp	(from https://html.themewant.com/invena/index.html)
10:42:40	100937/100937	---M-Z	200	added ('OK')	text/html	etag:%2218a49-68e78856-13dc4d8595971884;gz%22	https://html.themewant.com/invena/blog-list.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/blog-list.html	(from https://html.themewant.com/invena/index.html)
10:42:40	89155/89155	---M-Z	200	added ('OK')	text/html	etag:%2215c43-68e78856-8cd51b0225db057a;gz%22	https://html.themewant.com/invena/faq.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/faq.html	(from https://html.themewant.com/invena/index.html)
10:42:40	693572/693572	---M-Z	200	added ('OK')	text/css	etag:%22a9544-68e78856-bf0de50e75192edc;gz%22	https://html.themewant.com/invena/assets/css/style.css	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/css/style.css	(from https://html.themewant.com/invena/index.html)
10:42:41	85475/85475	---M-Z	200	added ('OK')	text/html	etag:%2214de3-68e78856-4136aaf03db068cc;gz%22	https://html.themewant.com/invena/contact.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/contact.html	(from https://html.themewant.com/invena/index.html)
10:42:41	17293/17293	---M-Z	200	added ('OK')	image/svg+xml	etag:%22438d-67da8d01-fe881ad31bc80e5e;gz%22	https://html.themewant.com/invena/assets/images/logo/01.svg	D:/httrackdownload/micalselect%203/html.themewant.com/invena/assets/images/logo/01.svg	(from https://html.themewant.com/invena/index.html)
10:42:41	141277/141277	---M-Z	200	added ('OK')	text/html	etag:%22227dd-68e78856-3f0706a9b3b75c42;gz%22	https://html.themewant.com/invena/index-two.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-two.html	(from https://html.themewant.com/invena/index.html)
10:42:41	144873/144873	---M-Z	200	added ('OK')	text/html	etag:%22235e9-68e78856-68da957ed884fe15;gz%22	https://html.themewant.com/invena/index-three.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-three.html	(from https://html.themewant.com/invena/index.html)
10:42:42	155342/155342	---M-Z	200	added ('OK')	text/html	etag:%2225ece-68e78856-e526983087032d10;gz%22	https://html.themewant.com/invena/index-four.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-four.html	(from https://html.themewant.com/invena/index.html)
10:42:42	116508/116508	---M-Z	200	added ('OK')	text/html	etag:%221c71c-68e78856-e7106202147ebf78;gz%22	https://html.themewant.com/invena/index-five.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-five.html	(from https://html.themewant.com/invena/index.html)
10:42:42	114355/114355	---M-Z	200	added ('OK')	text/html	etag:%221beb3-68e78856-840e0ba80d74a596;gz%22	https://html.themewant.com/invena/index-six.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-six.html	(from https://html.themewant.com/invena/index.html)
10:42:43	109931/109931	---M-Z	200	added ('OK')	text/html	etag:%221ad6b-68e78856-132828178aa8c0aa;gz%22	https://html.themewant.com/invena/index-thirteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-thirteen.html	(from https://html.themewant.com/invena/index.html)
10:42:43	125128/125128	---M-Z	200	added ('OK')	text/html	etag:%221e8c8-68e78856-8b0a3290c3c2795a;gz%22	https://html.themewant.com/invena/index-fifteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-fifteen.html	(from https://html.themewant.com/invena/index.html)
10:42:43	128254/128254	---M-Z	200	added ('OK')	text/html	etag:%221f4fe-68e78856-7793e0e03b4a9952;gz%22	https://html.themewant.com/invena/index-seventeen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-seventeen.html	(from https://html.themewant.com/invena/index.html)
10:42:44	110841/110841	---M-Z	200	added ('OK')	text/html	etag:%221b0f9-68e78856-e487ae1b97e39f7d;gz%22	https://html.themewant.com/invena/index-nineteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-nineteen.html	(from https://html.themewant.com/invena/index.html)
10:42:44	153262/153262	---M-Z	200	added ('OK')	text/html	etag:%22256ae-68e78856-f623854ef63483d4;gz%22	https://html.themewant.com/invena/index-seven.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-seven.html	(from https://html.themewant.com/invena/index.html)
10:42:44	117622/117622	---M-Z	200	added ('OK')	text/html	etag:%221cb76-68e78856-8ad9bdc11d76c3ba;gz%22	https://html.themewant.com/invena/index-eight.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-eight.html	(from https://html.themewant.com/invena/index.html)
10:42:44	134494/134494	---M-Z	200	added ('OK')	text/html	etag:%2220d5e-68e78856-46c3a2bfa6d75e7;gz%22	https://html.themewant.com/invena/index-sixteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-sixteen.html	(from https://html.themewant.com/invena/index.html)
10:42:45	116939/116939	---M-Z	200	added ('OK')	text/html	etag:%221c8cb-68e78856-e82a77b381c05f0d;gz%22	https://html.themewant.com/invena/index-nine.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-nine.html	(from https://html.themewant.com/invena/index.html)
10:42:45	143750/143750	---M-Z	200	added ('OK')	text/html	etag:%2223186-68e78856-840bfa62408d533d;gz%22	https://html.themewant.com/invena/index-ten.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-ten.html	(from https://html.themewant.com/invena/index.html)
10:42:45	97872/97872	---M-Z	200	added ('OK')	text/html	etag:%2217e50-68e78856-8ecfc8f72be58daa;gz%22	https://html.themewant.com/invena/index-eleven.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-eleven.html	(from https://html.themewant.com/invena/index.html)
10:42:46	146113/146113	---M-Z	200	added ('OK')	text/html	etag:%2223ac1-68e78856-39de69c76b381593;gz%22	https://html.themewant.com/invena/index-twelve.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-twelve.html	(from https://html.themewant.com/invena/index.html)
10:42:46	101757/101757	---M-Z	200	added ('OK')	text/html	etag:%2218d7d-68e78856-71b8a65e1d48f3bf;gz%22	https://html.themewant.com/invena/index-fourteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-fourteen.html	(from https://html.themewant.com/invena/index.html)
10:42:46	119875/119875	---M-Z	200	added ('OK')	text/html	etag:%221d443-68e78856-102f766ae5ec6482;gz%22	https://html.themewant.com/invena/index-eighteen.html	D:/httrackdownload/micalselect%203/html.themewant.com/invena/index-eighteen.html	(from https://html.themewant.com/invena/index.html)
